x,y,rch_site,scenario,recharge,area,side,W_side,E_side,N_side,S_side
233615,444960.52631579,5,65,14.047486746024,981256.800224422,990.584070245642,233119.707964877,234110.292035123,445455.818350912,444465.234280667
234637.857142857,444960.52631579,5,66,23.4112039030685,529236.411056918,727.486364859794,234274.113960427,235001.600325287,445324.269498219,444596.78313336
235660.714285714,444960.52631579,5,67,5.53447787480481,231235.744739621,480.869779399393,235420.279396015,235901.149175414,445200.961205489,444720.09142609
236683.571428571,444960.52631579,5,68,21.754879445342,395710.211271071,629.055014502763,236369.04392132,236998.098935823,445275.053823041,444645.998808538
237706.428571429,444960.52631579,5,69,14.4155833640705,233332.928124728,483.045472108711,237464.905835374,237947.951307483,445202.049051844,444719.003579735
238729.285714286,444960.52631579,5,70,24.5600765367013,916530.153366825,957.355813356155,238250.607807608,239207.963620964,445439.204222468,444481.848409111
239752.142857143,444960.52631579,5,71,7.7590102065264,81918.2735345676,286.213685093092,239609.036014596,239895.249699689,445103.633158336,444817.419473243
240775,444960.52631579,5,72,15.15435787864,853496.957228985,923.84899048978,240313.075504755,241236.924495245,445422.450811034,444498.601820545
204975,446002.631578947,1,73,18.8337745931866,895894.686458982,946.517134794179,204501.741432603,205448.258567397,446475.890146345,445529.37301155
205997.857142857,446002.631578947,1,74,16.7820122294555,935858.483788994,967.397789840867,205514.158247937,206481.556037778,446486.330473868,445518.932684027
207020.714285714,446002.631578947,1,75,19.8260246329074,151029.262052034,388.624834579616,206826.401868425,207215.026703004,446196.943996237,445808.319161658
208043.571428571,446002.631578947,1,76,17.6140419263134,766996.825448761,875.783549428031,207605.679653857,208481.463203285,446440.523353661,445564.739804233
209066.428571429,446002.631578947,1,77,20.2857538950888,545544.163543877,738.609615117402,208697.12376387,209435.733378987,446371.936386506,445633.326771389
210089.285714286,446002.631578947,1,78,14.746090736376,426482.189050264,653.056038215913,209762.757695178,210415.813733394,446329.159598055,445676.103559839
211112.142857143,446002.631578947,1,79,20.0698909350128,178863.820042374,422.922948115107,210900.681383085,211323.6043312,446214.093053005,445791.17010489
212135,446002.631578947,1,80,18.693829630217,337553.415639763,580.993472975181,211844.503263512,212425.496736488,446293.128315435,445712.13484246
213157.857142857,446002.631578947,1,81,12.9356351582877,653367.4730926,808.311495088743,212753.701395313,213562.012890402,446406.787326492,445598.475831403
214180.714285714,446002.631578947,1,82,10.131094968522,620320.707238861,787.604410372911,213786.912080528,214574.516490901,446396.433784134,445608.829373761
215203.571428571,446002.631578947,1,83,7.62757640133431,98583.6781575636,313.980378618734,215046.581239262,215360.561617881,446159.621768257,445845.641389638
216226.428571429,446002.631578947,1,84,14.705357014706,694419.774786424,833.318531407063,215809.769305725,216643.087837132,446419.290844651,445585.972313244
217249.285714286,446002.631578947,3,73,14.0683133330701,631440.090031887,794.632046944929,216851.969690813,217646.601737758,446399.94760242,445605.315555475
218272.142857143,446002.631578947,3,74,21.811949814023,973364.120666956,986.592175453949,217778.846769416,218765.43894487,446495.927666674,445509.33549122
219295,446002.631578947,3,75,21.0035253613346,176069.253212307,419.606069084215,219085.196965458,219504.803034542,446212.43461349,445792.828544405
220317.857142857,446002.631578947,3,76,17.877625874884,303858.640230785,551.233743733804,220042.24027099,220593.474014724,446278.248450814,445727.01470708
221340.714285714,446002.631578947,3,77,21.7342818057902,616052.348508005,784.890023193062,220948.269274118,221733.159297311,446395.076590544,445610.186567351
222363.571428571,446002.631578947,3,78,21.1996476655089,983232.947968762,991.581034494288,221867.780911324,222859.361945819,446498.422096195,445506.8410617
223386.428571429,446002.631578947,3,79,19.655725554285,926469.737769396,962.532980094394,222905.162081381,223867.695061476,446483.898068995,445521.3650889
224409.285714286,446002.631578947,3,80,12.8714783736634,471628.826511063,686.752376414573,224065.909526078,224752.661902493,446346.007767155,445659.25539074
225432.142857143,446002.631578947,3,81,15.1825600747575,933708.896949276,966.286136167376,224948.999789059,225915.285925227,446485.774647031,445519.488510864
226455,446002.631578947,3,82,5.11588564910926,865173.719701794,930.147149488614,225989.926425256,226920.073574744,446467.705153692,445537.558004203
227477.857142857,446002.631578947,3,83,5.77351189907252,636001.327710081,797.496913918844,227079.108685898,227876.605599817,446401.380035907,445603.883121988
228500.714285714,446002.631578947,3,84,20.354554986814,465255.421387003,682.096343185479,228159.666114122,228841.762457307,446343.67975054,445661.583407355
229523.571428571,446002.631578947,5,73,13.4812593677327,784760.116619582,885.866872966577,229080.637992088,229966.504865055,446445.565015431,445559.698142464
230546.428571429,446002.631578947,5,74,16.14929355181,215000.056602294,463.680985810604,230314.588078523,230778.269064334,446234.472071853,445770.791086042
231569.285714286,446002.631578947,5,75,18.1567512392584,810374.960523157,900.208287299754,231119.181570636,232019.389857936,446452.735722597,445552.527435298
232592.142857143,446002.631578947,5,76,8.17682433865654,846644.977462827,920.133130293017,232132.076291996,233052.209422289,446462.698144094,445542.565013801
233615,446002.631578947,5,77,15.4674156934165,218182.225493249,467.099802497548,233381.450098751,233848.549901249,446236.181480196,445769.081677699
234637.857142857,446002.631578947,5,78,5.52191993248804,209833.285594912,458.075633050823,234408.819326332,234866.894959383,446231.669395473,445773.593762422
235660.714285714,446002.631578947,5,79,20.4541356907123,699187.404398865,836.17426676433,235242.627152332,236078.801419096,446420.71871233,445584.544445565
236683.571428571,446002.631578947,5,80,21.9717229330175,840364.695716155,916.714075225288,236225.214390959,237141.928466184,446460.98861656,445544.274541335
237706.428571429,446002.631578947,5,81,14.9748361341966,92403.5900565796,303.979588223584,237554.438777317,237858.41836554,446154.621373059,445850.641784836
238729.285714286,446002.631578947,5,82,7.86496672124162,847989.848633588,920.863642801467,238268.853892885,239189.717535686,446463.063400348,445542.199757547
239752.142857143,446002.631578947,5,83,13.9420996762929,462503.876734496,680.076375662687,239412.104669312,240092.181044974,446342.669766779,445662.593391116
240775,446002.631578947,5,84,19.1744290737487,637477.725288365,798.422022046214,240375.788988977,241174.211011023,446401.842589971,445603.420567924
204975,447044.736842105,1,85,24.7632811462584,138158.516567957,371.696807314721,204789.151596343,205160.848403657,447230.585245763,446858.888438448
205997.857142857,447044.736842105,1,86,12.2529523552447,26753.1733135984,163.563973153009,205916.075156281,206079.639129434,447126.518828682,446962.954855529
207020.714285714,447044.736842105,1,87,20.9713785785134,553533.730439434,743.998474756121,206648.715048336,207392.713523092,447416.736079483,446672.737604727
208043.571428571,447044.736842105,1,88,6.42355052755577,371543.434216292,609.543627820267,207738.799614661,208348.343242482,447349.508656015,446739.965028195
209066.428571429,447044.736842105,1,89,14.6016895175756,651677.986053255,807.265746859889,208662.795697999,209470.061444859,447448.369715535,446641.103968675
210089.285714286,447044.736842105,1,90,10.5530031724031,42275.1792109921,205.609287754693,209986.481070408,210192.090358163,447147.541485983,446941.932198228
211112.142857143,447044.736842105,1,91,13.6732030830786,364990.046327468,604.144060905566,210810.07082669,211414.214887596,447346.808872558,446742.664811653
212135,447044.736842105,1,92,23.733376965871,660727.913261857,812.851716650618,211728.574141675,212541.425858325,447451.162700431,446638.31098378
213157.857142857,447044.736842105,1,93,15.8896709333898,435942.321225914,660.259283331869,212827.727501191,213487.986784523,447374.866483771,446714.607200439
214180.714285714,447044.736842105,1,94,8.84172614988509,454677.724340611,674.297949233579,213843.565311098,214517.863260331,447381.885816722,446707.587867489
215203.571428571,447044.736842105,1,95,11.2503977539794,577126.233363961,759.688247483111,214823.72730483,215583.415552313,447424.580965847,446664.892718364
216226.428571429,447044.736842105,1,96,7.42901421306629,80844.8650665523,284.332314495824,216084.262414181,216368.594728677,447186.902999353,446902.570684857
217249.285714286,447044.736842105,3,85,17.7258875371966,646552.914240223,804.085141163685,216847.243143704,217651.328284868,447446.779412687,446642.694271524
218272.142857143,447044.736842105,3,86,8.93292699872594,86126.0046157986,293.47232342386,218125.406695431,218418.879018855,447191.473003817,446898.000680393
219295,447044.736842105,3,87,5.38259022481119,170969.236112374,413.484263439825,219088.25786828,219501.74213172,447251.478973825,446837.994710385
220317.857142857,447044.736842105,3,88,5.83887303039147,583201.110528346,763.676050775684,219936.019117469,220699.695168245,447426.574867493,446662.898816718
221340.714285714,447044.736842105,3,89,14.9556479710284,701856.7264663,837.768898006067,220921.829836711,221759.598734717,447463.621291108,446625.852393102
222363.571428571,447044.736842105,3,90,15.5540461452975,448339.456815476,669.581553520911,222028.780651811,222698.362205332,447379.527618866,446709.946065345
223386.428571429,447044.736842105,3,91,11.7853936160294,490057.98970841,700.041419994853,223036.407861431,223736.449281426,447394.757552103,446694.716132108
224409.285714286,447044.736842105,3,92,12.4907623016819,360345.482200035,600.287832793598,224109.141797889,224709.429630683,447344.880758502,446744.592925709
225432.142857143,447044.736842105,3,93,18.5664512285601,293384.179359768,541.649498624127,225161.318107831,225702.967606455,447315.561591417,446773.912092793
226455,447044.736842105,3,94,23.9467593521371,65852.4758118147,256.617372388961,226326.691313806,226583.308686195,447173.0455283,446916.428155911
227477.857142857,447044.736842105,3,95,11.2054052674406,137057.729651802,370.213086818662,227292.750599448,227662.963686267,447229.843385515,446859.630298696
228500.714285714,447044.736842105,3,96,17.3769371063099,104750.340221566,323.651572252579,228338.888499588,228662.540071841,447206.562628232,446882.911055979
229523.571428571,447044.736842105,5,85,20.6037395632593,969454.164873314,984.60863538429,229031.267110879,230015.875746264,447537.041159797,446552.432524413
230546.428571429,447044.736842105,5,86,17.0511209937783,205753.379269125,453.600462157089,230319.62834035,230773.228802507,447271.537073184,446817.936611027
231569.285714286,447044.736842105,5,87,9.91654137419795,984226.452332572,992.081877836992,231073.244775367,232065.326653204,447540.777781024,446548.695903187
232592.142857143,447044.736842105,5,88,23.7167723164829,381790.040590946,617.891609095759,232283.197052595,232901.088661691,447353.682646653,446735.791037557
233615,447044.736842105,5,89,11.2490986671958,130346.7487038,361.03566126326,233434.482169368,233795.517830632,447225.254672737,446864.219011474
234637.857142857,447044.736842105,5,90,15.7195574661924,315727.11393502,561.895999216065,234356.909143249,234918.805142465,447325.684841713,446763.788842497
235660.714285714,447044.736842105,5,91,24.6167509871949,773650.888326898,879.574265384622,235220.927153022,236100.501418407,447484.523974798,446604.949709413
236683.571428571,447044.736842105,5,92,6.21154677157109,942138.739906688,970.638315700904,236198.252270721,237168.890586422,447530.055999956,446559.417684255
237706.428571429,447044.736842105,5,93,22.1226810142851,17287.6112773083,131.482361088126,237640.687390885,237772.169751973,447110.478022649,446978.995661561
238729.285714286,447044.736842105,5,94,12.0101547754861,405145.274575334,636.510231320231,238411.030598626,239047.540829946,447362.991957766,446726.481726445
239752.142857143,447044.736842105,5,95,14.8874771162324,711604.133482004,843.566318366259,239330.35969796,240173.926016326,447466.520001288,446622.953682922
240775,447044.736842105,5,96,19.3821068737113,300189.184143499,547.895230991746,240501.052384504,241048.947615496,447318.684457601,446770.789226609
204975,448086.842105263,1,97,9.67145971092395,75469.5792970015,274.717271566608,204837.641364217,205112.358635783,448224.200741046,447949.48346948
205997.857142857,448086.842105263,1,98,12.9496217072916,155840.496256453,394.766381872181,205800.473951921,206195.240333793,448284.225296199,447889.458914327
207020.714285714,448086.842105263,1,99,12.2831304231077,424170.9166496,651.284052199653,206695.072259615,207346.356311814,448412.484131363,447761.200079163
208043.571428571,448086.842105263,1,100,20.9853145072638,477210.090589622,690.803945117298,207698.169456013,208388.97340113,448432.244077822,447741.440132705
209066.428571429,448086.842105263,1,101,16.1987466930619,561401.699315262,749.26744178248,208691.794850537,209441.06229232,448461.475826155,447712.208384372
210089.285714286,448086.842105263,1,102,14.419664751305,565962.163308519,752.304568182674,209713.133430194,210465.437998377,448462.994389355,447710.689821172
211112.142857143,448086.842105263,1,103,24.6043374804107,234398.726169748,484.147421938553,210870.069146174,211354.216568112,448328.915816233,447844.768394294
212135,448086.842105263,1,104,16.0773710717395,647649.853894051,804.766956263769,211732.616521868,212537.383478132,448489.225583395,447684.458627131
213157.857142857,448086.842105263,1,105,10.0634044136063,964631.254577485,982.156430807988,212666.778927453,213648.935358261,448577.920320667,447595.763889859
214180.714285714,448086.842105263,1,106,22.1939650933103,326690.523805446,571.568476917198,213894.930047256,214466.498524173,448372.626343722,447801.057866805
215203.571428571,448086.842105263,1,107,17.9853279139627,611407.508292556,781.925513263607,214812.60867194,215594.534185203,448477.804861895,447695.879348631
216226.428571429,448086.842105263,1,108,18.9577379579488,577914.484301233,760.206869412026,215846.325136723,216606.532006135,448466.945539969,447706.738670557
217249.285714286,448086.842105263,3,97,21.285822503702,273995.711282478,523.445996529229,216987.562716021,217511.00871255,448348.565103528,447825.119106999
218272.142857143,448086.842105263,3,98,23.1182973634115,526242.98764483,725.426073176881,217909.429820554,218634.855893731,448449.555141852,447724.129068675
219295,448086.842105263,3,99,22.0395888491378,118264.976999519,343.896753400666,219123.0516233,219466.9483767,448258.790481964,447914.893728563
220317.857142857,448086.842105263,3,100,15.0563495266316,747642.647744011,864.663314674568,219885.52548552,220750.188800194,448519.1737626,447654.510447926
221340.714285714,448086.842105263,3,101,21.4359776333893,89196.8390783586,298.65839864025,221191.385086394,221490.043485034,448236.171304583,447937.512905943
222363.571428571,448086.842105263,3,102,24.5383514670668,641688.225363119,801.054445941797,221963.044205601,222764.098651542,448487.369328234,447686.314882292
223386.428571429,448086.842105263,3,103,19.1267666877829,132658.107395575,364.222606925456,223204.317267966,223568.539874891,448268.953408726,447904.7308018
224409.285714286,448086.842105263,3,104,21.3291823343219,565469.263098552,751.97690330126,224033.297262635,224785.274165936,448462.830556914,447710.853653613
225432.142857143,448086.842105263,3,105,6.5217894827753,404250.808708195,635.807210330455,225114.239251978,225750.046462308,448404.745710428,447768.938500098
226455,448086.842105263,3,106,17.1886717147362,573106.090117391,757.037707196538,226076.481146402,226833.518853598,448465.360958862,447708.323251665
227477.857142857,448086.842105263,3,107,16.6924270945731,401114.128150832,633.335715202318,227161.189285256,227794.525000458,448403.509962864,447770.174247662
228500.714285714,448086.842105263,3,108,10.5643455433245,51969.1178381618,227.967361344035,228386.730605042,228614.697966386,448200.825785935,447972.858424591
229523.571428571,448086.842105263,5,97,24.7995390244501,384968.374859105,620.458197511408,229213.342329816,229833.800527327,448397.071204019,447776.613006508
230546.428571429,448086.842105263,5,98,16.8364313996927,821751.630142797,906.505173809172,230093.175984524,230999.681158333,448540.094692168,447633.589518359
231569.285714286,448086.842105263,5,99,10.7474110864504,349719.749907847,591.371076319976,231273.600176126,231864.971252446,448382.527643423,447791.156567103
232592.142857143,448086.842105263,5,100,12.8105516869109,501518.990016746,708.180054800152,232238.052829743,232946.232884543,448440.932132663,447732.752077863
233615,448086.842105263,5,101,7.24412893938522,309298.67153996,556.146268116545,233336.926865942,233893.073134058,448364.915239321,447808.768971205
234637.857142857,448086.842105263,5,102,13.587520292986,512552.48807912,715.927711489868,234279.893287112,234995.820998602,448444.805961008,447728.878249518
235660.714285714,448086.842105263,5,103,17.5617236607488,541245.571597916,735.693938807379,235292.867316311,236028.561255118,448454.689074667,447718.995135859
236683.571428571,448086.842105263,5,104,11.8615227717997,513647.43559729,716.692008883376,236325.22542413,237041.917433013,448445.188109705,447728.496100822
237706.428571429,448086.842105263,5,105,14.2659948363046,241207.278393413,491.128576233773,237460.864283312,237951.992859546,448332.40639338,447841.277817146
238729.285714286,448086.842105263,5,106,21.8344310642763,608995.163639163,780.381421895193,238339.095003338,239119.476425233,448477.032816211,447696.651394316
239752.142857143,448086.842105263,5,107,23.4413731929186,307776.661913318,554.776226881901,239474.754743702,240029.530970584,448364.230218704,447809.453991822
240775,448086.842105263,5,108,10.5042320260869,927988.237602258,963.321461196758,240293.339269402,241256.660730598,448568.502835862,447605.181374665
204975,449128.947368421,1,109,17.7651158925534,730253.605638805,854.548773118776,204547.725613441,205402.274386559,449556.22175498,448701.672981862
205997.857142857,449128.947368421,1,110,21.173375172741,974543.209239549,987.189550815622,205504.262367449,206491.451918265,449622.542143829,448635.352593013
207020.714285714,449128.947368421,1,111,16.1751734492072,114681.418477063,338.64645056026,206851.391060434,207190.037510994,449298.270593701,448959.624143141
208043.571428571,449128.947368421,1,112,11.7616512950885,929228.229471017,963.964848669814,207561.589004237,208525.553852906,449610.929792756,448646.964944086
209066.428571429,449128.947368421,1,113,19.6314681763955,884956.309047935,940.721164345703,208596.067989256,209536.789153601,449599.307950594,448658.586786248
210089.285714286,449128.947368421,1,114,19.906554999218,197629.380130005,444.555261053117,209867.008083759,210311.563344812,449351.224998948,448906.669737895
211112.142857143,449128.947368421,1,115,14.7535521714793,993892.509325,996.941577688984,210613.672068298,211610.613645987,449627.418157266,448630.476579577
212135,449128.947368421,1,116,16.1199863099674,141497.911156912,376.162080966319,211946.918959517,212323.081040483,449317.028408904,448940.866327938
213157.857142857,449128.947368421,1,117,5.63996754935943,298171.09396946,546.050450022212,212884.831917846,213430.882367868,449401.972593432,448855.92214341
214180.714285714,449128.947368421,1,118,24.3259535026607,601312.09172812,775.443158283133,213792.992706573,214568.435864856,449516.668947563,448741.22578928
215203.571428571,449128.947368421,1,119,7.77894565353765,718741.196137126,847.786055639703,214779.678400752,215627.464456391,449552.840396241,448705.054340601
216226.428571429,449128.947368421,1,120,21.90607483837,749566.890429094,865.775311746122,215793.540915556,216659.316227302,449561.835024294,448696.059712548
217249.285714286,449128.947368421,3,109,6.29861188004725,868003.406789649,931.66700424006,216783.452212166,217715.119216406,449594.780870541,448663.113866301
218272.142857143,449128.947368421,3,110,11.6552801226499,256068.012085685,506.031631507048,218019.127041389,218525.158672896,449381.963184175,448875.931552668
219295,449128.947368421,3,111,20.1165859721174,293122.303926008,541.40770582437,219024.296147088,219565.703852912,449399.651221333,448858.243515509
220317.857142857,449128.947368421,3,112,13.5809069978099,511721.618189389,715.347201147379,219960.183542283,220675.530743431,449486.620968995,448771.273767847
221340.714285714,449128.947368421,3,113,9.93209861853393,886091.558074317,941.324363901369,220870.052103764,221811.376467665,449599.609550372,448658.28518647
222363.571428571,449128.947368421,3,114,19.0828023717493,571808.303445199,756.180073425106,221985.481391859,222741.661465284,449507.037405134,448750.857331709
223386.428571429,449128.947368421,3,115,8.97120758574844,502952.939709561,709.191751016297,223031.83269592,223741.024446937,449483.543243929,448774.351492913
224409.285714286,449128.947368421,3,116,23.9360191925726,287503.087343095,536.193143692732,224141.189142439,224677.382286132,449397.043940267,448860.850796575
225432.142857143,449128.947368421,3,117,22.9056638015124,689184.032278077,830.171086149161,225017.057314068,225847.228400218,449544.032911496,448713.861825347
226455,449128.947368421,3,118,10.0905000178092,489077.033994283,699.340427827737,226105.329786086,226804.670213914,449478.617582335,448779.277154507
227477.857142857,449128.947368421,3,119,24.5098324538946,629682.307410549,793.525240562989,227081.094522576,227874.619763139,449525.709988703,448732.18474814
228500.714285714,449128.947368421,3,120,15.6693949894204,596021.295726852,772.024154885618,228114.702208272,228886.726363157,449514.959445864,448742.935290978
229523.571428571,449128.947368421,5,109,17.8105456754113,624447.293616453,790.219775515934,229128.461540814,229918.681316329,449524.057256179,448733.837480663
230546.428571429,449128.947368421,5,110,16.3378088915617,548358.796785324,740.512523044225,230176.172309906,230916.684832951,449499.203629943,448758.691106899
231569.285714286,449128.947368421,5,111,12.2228916912508,422224.598442263,649.788118114099,231244.391655229,231894.179773343,449453.841427478,448804.053309364
232592.142857143,449128.947368421,5,112,15.6088491265675,240600.25846021,490.510202197885,232346.887756044,232837.397958242,449374.20246952,448883.692267322
233615,449128.947368421,5,113,18.2922124084564,550739.28887138,742.11810978535,233243.940945107,233986.059054893,449500.006423314,448757.888313528
234637.857142857,449128.947368421,5,114,21.9240756483826,957432.283524278,978.484687424529,234148.614799145,235127.099486569,449618.189712133,448639.705024709
235660.714285714,449128.947368421,5,115,10.4066636788581,923551.371230104,961.015801758797,235180.206384835,236141.222186594,449609.455269301,448648.439467542
236683.571428571,449128.947368421,5,116,19.4117503940296,818061.114804296,904.46730996996,236231.337773586,237135.805083556,449581.181023406,448676.713713436
237706.428571429,449128.947368421,5,117,22.4493358622357,22167.0520421176,148.886037095886,237631.985552881,237780.871589977,449203.390386969,449054.504349873
238729.285714286,449128.947368421,5,118,11.120865296967,829126.316680922,910.563735650022,238274.003846461,239184.567582111,449584.229236246,448673.665500596
239752.142857143,449128.947368421,5,119,18.1073847621835,705362.572060578,839.858661954842,239332.213526165,240172.07218812,449548.876699399,448709.018037444
240775,449128.947368421,5,120,20.1754139718638,336341.347555659,579.949435343858,240485.025282328,241064.974717672,449418.922086093,448838.972650749
204975,450171.052631579,2,1,8.48915223861372,919805.903530622,959.065119546437,204495.467440227,205454.532559773,450650.585191352,449691.520071806
205997.857142857,450171.052631579,2,2,11.4597631844808,740683.355651971,860.629627454209,205567.54232913,206428.171956584,450601.367445306,449740.737817852
207020.714285714,450171.052631579,2,3,23.6082396163385,322856.400945952,568.20454146896,206736.61201498,207304.816556449,450455.154902314,449886.950360844
208043.571428571,450171.052631579,2,4,15.0978561983664,935355.665969139,967.13787329891,207560.002491922,208527.140365221,450654.621568229,449687.48369493
209066.428571429,450171.052631579,2,5,15.4028888402261,561342.820684397,749.228149954603,208691.814496451,209441.042646406,450545.666706556,449796.438556602
210089.285714286,450171.052631579,2,6,13.4034072479828,375496.353454859,612.777572578223,209782.896927997,210395.674500575,450477.441417868,449864.66384529
211112.142857143,450171.052631579,2,7,21.5735162261925,556121.459926944,745.735516069165,210739.275099108,211485.010615177,450543.920389614,449798.184873544
212135,450171.052631579,2,8,17.9316892275302,810212.975570728,900.118311985001,211684.940844008,212585.059155993,450621.111787572,449720.993475586
213157.857142857,450171.052631579,2,9,18.5226884591587,888902.822438628,942.816430933736,212686.44892739,213629.265358324,450642.460847046,449699.644416112
214180.714285714,450171.052631579,2,10,9.34787427335848,118652.194566501,344.459278531586,214008.484646449,214352.94392498,450343.282270845,449998.822992313
215203.571428571,450171.052631579,2,11,5.8133891355505,988989.249576203,994.479386199736,214706.331735472,215700.811121671,450668.292324679,449673.812938479
216226.428571429,450171.052631579,2,12,21.2517636754654,158342.452109675,397.922671017467,216027.46723592,216425.389906937,450370.013967088,449972.09129607
217249.285714286,450171.052631579,4,1,17.4382701111544,774707.665558584,880.174792617117,216809.198317977,217689.373110594,450611.140027888,449730.96523527
218272.142857143,450171.052631579,4,2,16.9367114327098,606667.618813954,778.888707591755,217882.698503347,218661.587210939,450560.496985375,449781.608277783
219295,450171.052631579,4,3,17.6005140115804,126902.240560681,356.233407418059,219116.883296291,219473.116703709,450349.169335288,449992.93592787
220317.857142857,450171.052631579,4,4,16.7473229036744,191053.837493353,437.097057292031,220099.308614211,220536.405671503,450389.601160225,449952.504102933
221340.714285714,450171.052631579,4,5,14.8987261011498,905502.303765825,951.578847897443,220864.924861766,221816.503709663,450646.842055528,449695.26320763
222363.571428571,450171.052631579,4,6,10.6117008942658,645087.042842497,803.173108889047,221961.984874127,222765.157983016,450572.639186024,449769.466077134
223386.428571429,450171.052631579,4,7,8.74981086419818,650546.914061852,806.564885214979,222983.146128821,223789.711014036,450574.335074187,449767.770188971
224409.285714286,450171.052631579,4,8,10.3082467923006,697979.363030521,835.45159227242,223991.55991815,224827.011510422,450588.778427715,449753.326835443
225432.142857143,450171.052631579,4,9,6.46630633923794,193751.704467606,440.172357682313,225212.056678302,225652.229035984,450391.13881042,449950.966452738
226455,450171.052631579,4,10,23.6901757178,212872.637796303,461.381228266065,226224.309385867,226685.690614133,450401.743245712,449940.362017446
227477.857142857,450171.052631579,4,11,24.286395949124,690555.374865479,830.996615435634,227062.358835139,227893.355450575,450586.550939297,449755.554323861
228500.714285714,450171.052631579,4,12,6.38739943186778,695928.88229253,834.223520582182,228083.602525423,228917.826046005,450588.16439187,449753.940871288
229523.571428571,450171.052631579,6,1,18.8136025579491,794794.550791616,891.512507366899,229077.815174888,229969.327682255,450616.808885263,449725.296377896
230546.428571429,450171.052631579,6,2,20.3735309694894,900428.926516674,948.909335245825,230071.973903806,231020.883239052,450645.507299202,449696.597963956
231569.285714286,450171.052631579,6,3,15.8370668434848,985558.745111484,992.753113876499,231072.909157348,232065.662271224,450667.429188517,449674.676074641
232592.142857143,450171.052631579,6,4,7.73143652653865,139264.674620121,373.1818251471,232405.551944569,232778.733769716,450357.643544153,449984.461719005
233615,450171.052631579,6,5,19.1485236606871,392189.414153254,626.250280761018,233301.87485962,233928.125140381,450484.17777196,449857.927491198
234637.857142857,450171.052631579,6,6,19.7356093145467,613178.993234178,783.05746483523,234246.32841044,235029.385875275,450562.581363997,449779.523899161
235660.714285714,450171.052631579,6,7,24.0390436484013,554752.119870536,744.816836457485,235288.305867486,236033.122703943,450543.461049808,449798.64421335
236683.571428571,450171.052631579,6,8,7.03084773594229,635588.253462105,797.237890131989,236284.952483505,237082.190373637,450569.671576645,449772.433686513
237706.428571429,450171.052631579,6,9,13.6574099843985,575710.353728035,758.755793208879,237327.050674824,238085.806468033,450550.430528183,449791.674734975
238729.285714286,450171.052631579,6,10,23.5496795466881,366793.650934211,605.634915550789,238426.46825651,239032.103172061,450473.870089354,449868.235173804
239752.142857143,450171.052631579,6,11,22.1400419112243,332617.946514656,576.73039326418,239463.777660511,240040.508053775,450459.417828211,449882.687434947
240775,450171.052631579,6,12,6.94091629518274,744071.598149283,862.595848673806,240343.702075663,241206.297924337,450602.350555916,449739.754707242
204975,451213.157894737,2,13,8.31851850844558,525160.427589901,724.679534408073,204612.660232796,205337.339767204,451575.497661941,450850.818127533
205997.857142857,451213.157894737,2,14,9.22606456517113,71515.7221108093,267.424236206835,205864.145024754,206131.569260961,451346.87001284,451079.445776634
207020.714285714,451213.157894737,2,15,22.2410683871971,925475.748111407,962.016500955886,206539.706035236,207501.722536192,451694.166145215,450732.149644259
208043.571428571,451213.157894737,2,16,9.77265112450631,524235.269235593,724.040930635549,207681.550963254,208405.591893889,451575.178360055,450851.137429419
209066.428571429,451213.157894737,2,17,21.6465768257816,713684.874698403,844.798718452155,208644.029212203,209488.827930655,451635.557253963,450790.758535511
210089.285714286,451213.157894737,2,18,16.2626031565144,223124.122801906,472.360162166441,209853.105633203,210325.465795369,451449.33797582,450976.977813654
211112.142857143,451213.157894737,2,19,14.2464680724208,762361.899989133,873.133380411683,210675.576166937,211548.709547349,451649.724584943,450776.591204531
212135,451213.157894737,2,20,18.4466919345173,272204.464108043,521.732176607925,211874.133911696,212395.866088304,451474.023983041,450952.291806433
213157.857142857,451213.157894737,2,21,14.4680915231778,557293.560304155,746.520971108083,212784.596657303,213531.117628411,451586.418380291,450839.897409183
214180.714285714,451213.157894737,2,22,23.662063274345,769546.15698295,877.237799563465,213742.095385933,214619.333185496,451651.776794519,450774.538994955
215203.571428571,451213.157894737,2,23,6.78812567915561,500068.475915032,707.155199312734,214849.993828915,215557.149028228,451566.735494393,450859.580295081
216226.428571429,451213.157894737,2,24,5.69770512344419,265425.291750697,515.194421311699,215968.831360773,216484.025782084,451470.755105393,450955.560684081
217249.285714286,451213.157894737,4,13,13.7527415284939,533207.370534976,730.210497414941,216884.180465578,217614.390962993,451578.263143444,450848.05264603
218272.142857143,451213.157894737,4,14,13.8584579620704,266409.785249911,516.148995203818,218014.068359541,218530.217354745,451471.232392339,450955.083397135
219295,451213.157894737,4,15,14.2789740944217,955713.600651361,977.606055960867,218806.19697202,219783.80302798,451701.960922717,450724.354866757
220317.857142857,451213.157894737,4,16,19.055224578446,474870.47324868,689.108462615778,219973.302911549,220662.411374165,451557.712126045,450868.603663429
221340.714285714,451213.157894737,4,17,18.4939693295293,946155.857400299,972.705431978407,220854.361569725,221827.067001704,451699.510610726,450726.805178748
222363.571428571,451213.157894737,4,18,22.2721962229633,55740.3859078768,236.094019212425,222245.524418965,222481.618438178,451331.204904343,451095.110885131
223386.428571429,451213.157894737,4,19,24.9061222528948,453766.208341083,673.621710117098,223049.61771637,223723.239426487,451549.968749796,450876.347039678
